target.gene_info.symbol,target.id,association_score.overall,association_score.datatypes.genetic_association,association_score.datatypes.somatic_mutation,association_score.datatypes.known_drug,association_score.datatypes.affected_pathway,association_score.datatypes.rna_expression,association_score.datatypes.literature,association_score.datatypes.animal_model,target.gene_info.name
AFG3L2,ENSG00000141385,0.3302075081463304,0.0,0.0,0.0,0.0,0.0,0.028800000000000003,0.3230075081463304,AFG3 like matrix AAA peptidase subunit 2
VPS54,ENSG00000143952,0.33017401237938626,0.0,0.0,0.0,0.0,0.0,0.0128,0.3269740123793863,VPS54 subunit of GARP complex
NPC1,ENSG00000141458,0.32999166915425443,0.0,0.0,0.0,0.0,0.0,0.012,0.3269916691542544,NPC intracellular cholesterol transporter 1
ZNF106,ENSG00000103994,0.32994001591386896,0.0,0.0,0.0,0.0,0.0,0.0148,0.326240015913869,zinc finger protein 106
CNP,ENSG00000173786,0.329871028471063,0.0,0.0,0.0,0.0,0.0,0.016,0.325871028471063,"2',3'-cyclic nucleotide 3' phosphodiesterase"
TPP1,ENSG00000166340,0.32977782572812386,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.32527782572812386,tripeptidyl peptidase 1
BCL2,ENSG00000171791,0.3297334413834449,0.0,0.0,0.0,0.0,0.0,0.030260000000000002,0.3221684413834449,BCL2 apoptosis regulator
GRIN2C,ENSG00000161509,0.3295784722222222,0.0,0.0,0.2722222222222222,0.0,0.0,0.0,0.22942500000000002,glutamate ionotropic receptor NMDA type subunit 2C
NFASC,ENSG00000163531,0.3295507163830951,0.0220866101,0.0,0.0,0.0,0.0,0.0,0.3240290638580951,neurofascin
PMP2,ENSG00000147588,0.32932906385809513,0.0,0.0,0.0,0.0,0.0,0.0212,0.3240290638580951,peripheral myelin protein 2
ARSA,ENSG00000100299,0.3289919635689677,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.3244919635689677,arylsulfatase A
TERT,ENSG00000164362,0.32884903935183607,0.0,0.0,0.0,0.0,0.0,0.018666666666666668,0.3241823726851694,telomerase reverse transcriptase
MECP2,ENSG00000169057,0.3288306626181076,0.0,0.0,0.0,0.0,0.0,0.0358,0.3198806626181076,methyl-CpG binding protein 2
MAP1B,ENSG00000131711,0.328602576641602,0.0,0.0,0.0,0.0,0.0,0.052828485260770976,0.3153954553264092,microtubule associated protein 1B
MTM1,ENSG00000171100,0.3285788337001336,0.0,0.0,0.0,0.0,0.0,0.023366792737177355,0.3227371355158392,myotubularin 1
FA2H,ENSG00000103089,0.32854070601850277,0.0,0.0,0.0,0.0,0.0,0.017433333333333335,0.3241823726851694,fatty acid 2-hydroxylase
CLCN1,ENSG00000188037,0.3284397315905148,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.3248397315905148,chloride voltage-gated channel 1
BACE1,ENSG00000186318,0.3277823726851694,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.3241823726851694,beta-secretase 1
SPG7,ENSG00000197912,0.32776461348610975,0.0,0.0,0.0,0.0,0.0,0.021124222222222225,0.32248355793055417,"SPG7 matrix AAA peptidase subunit, paraplegin"
UGT8,ENSG00000174607,0.3276712286575499,0.0,0.0,0.0,0.0,0.0,0.006,0.3261712286575499,UDP glycosyltransferase 8
ATP2B2,ENSG00000157087,0.3276301192430586,0.0223379085,0.0,0.0,0.0,0.0,0.0,0.32204564211805864,ATPase plasma membrane Ca2+ transporting 2
CD19,ENSG00000177455,0.3271823726851694,0.0,0.0,0.0,0.0,0.0,0.012,0.3241823726851694,CD19 molecule
CTSD,ENSG00000117984,0.3271508412440508,0.0,0.0,0.0,0.0,0.0,0.06053555555555555,0.3120169523551619,cathepsin D
ATP8A2,ENSG00000132932,0.32699678003697863,0.0,0.0,0.0,0.0,0.0,0.0,0.32699678003697863,ATPase phospholipid transporting 8A2
PLP1,ENSG00000123560,0.32699678003697863,0.0,0.0,0.0,0.0,0.0,0.0,0.32699678003697863,proteolipid protein 1
GALC,ENSG00000054983,0.32699678003697863,0.0,0.0,0.0,0.0,0.0,0.0,0.32699678003697863,galactosylceramidase
CD8A,ENSG00000153563,0.326989310515756,0.0,0.0,0.0,0.0,0.0,0.0,0.326989310515756,CD8a molecule
CNTNAP1,ENSG00000108797,0.32698148567557955,0.0,0.0,0.0,0.0,0.0,0.0,0.32698148567557955,contactin associated protein 1
LPIN1,ENSG00000134324,0.32695894739207587,0.0,0.0,0.0,0.0,0.0,0.0,0.32695894739207587,lipin 1
PITPNA,ENSG00000174238,0.3267718414308048,0.0,0.0,0.0,0.0,0.0,0.0,0.3267718414308048,phosphatidylinositol transfer protein alpha
KIF14,ENSG00000118193,0.3266238043519963,0.0,0.0,0.0,0.0,0.0,0.0,0.3266238043519963,kinesin family member 14
EDARADD,ENSG00000186197,0.32656989852886004,0.0,0.0,0.0,0.0,0.0,0.0,0.32656989852886004,EDAR associated death domain
LGI4,ENSG00000153902,0.32656989852886004,0.0,0.0,0.0,0.0,0.0,0.0,0.32656989852886004,leucine rich repeat LGI family member 4
ERBIN,ENSG00000112851,0.3264911740378519,0.0,0.0,0.0,0.0,0.0,0.0,0.3264911740378519,erbb2 interacting protein
NRCAM,ENSG00000091129,0.3264911740378519,0.0,0.0,0.0,0.0,0.0,0.0,0.3264911740378519,neuronal cell adhesion molecule
OPA3,ENSG00000125741,0.3264814861871561,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.3228814861871561,OPA3 outer mitochondrial membrane lipid metabolism regulator
CLP1,ENSG00000172409,0.326376428734026,0.0,0.0,0.0,0.0,0.0,0.0,0.326376428734026,cleavage and polyadenylation factor I subunit 1
KL,ENSG00000133116,0.3263548727658723,0.0,0.0,0.0,0.0,0.0,0.0189,0.3216298727658723,klotho
EEF1A2,ENSG00000101210,0.32626214601299963,0.0,0.0,0.0,0.0,0.0,0.0,0.32626214601299963,eukaryotic translation elongation factor 1 alpha 2
COL25A1,ENSG00000188517,0.3262538476590477,0.0,0.0,0.0,0.0,0.0,0.014,0.3227538476590477,collagen type XXV alpha 1 chain
RYR1,ENSG00000196218,0.32612499661175043,0.0,0.0,0.0,0.0,0.0,0.0284,0.31902499661175043,ryanodine receptor 1
AC019257.8,ENSG00000283239,0.32598014259328956,0.0,0.0,0.0,0.0,0.0,0.0,0.32598014259328956,
CLN8,ENSG00000182372,0.32598014259328956,0.0,0.0,0.0,0.0,0.0,0.0,0.32598014259328956,CLN8 transmembrane ER and ERGIC protein
PLA2G6,ENSG00000184381,0.325839413007706,0.0,0.0,0.0,0.0,0.0,0.0,0.325839413007706,phospholipase A2 group VI
ASPA,ENSG00000108381,0.32581362712225453,0.0,0.0,0.0,0.0,0.0,0.0,0.32581362712225453,aspartoacylase
TBCE,ENSG00000285053,0.3257776121695855,0.0,0.0,0.0,0.0,0.0,0.0,0.3257776121695855,tubulin folding cofactor E
ERBB3,ENSG00000065361,0.3257435087048483,0.0,0.0,0.0,0.0,0.0,0.0,0.3257435087048483,erb-b2 receptor tyrosine kinase 3
SNAP25,ENSG00000132639,0.32565869999999997,0.0,0.0,0.0,0.0,0.0,0.12166388888888889,0.29524272777777777,synaptosome associated protein 25
SPTBN4,ENSG00000160460,0.3255871531761536,0.0,0.0,0.0,0.0,0.0,0.0,0.3255871531761536,"spectrin beta, non-erythrocytic 4"
HOXD13,ENSG00000128714,0.3255732048194827,0.0,0.0,0.0,0.0,0.0,0.0,0.3255732048194827,homeobox D13
CLN6,ENSG00000128973,0.32548355793055417,0.0,0.0,0.0,0.0,0.0,0.012,0.32248355793055417,CLN6 transmembrane ER protein
CISD2,ENSG00000145354,0.3254647386273471,0.0,0.0,0.0,0.0,0.0,0.0,0.3254647386273471,CDGSH iron sulfur domain 2
APAF1,ENSG00000120868,0.3254255337362294,0.0,0.0,0.0,0.0,0.0,0.0,0.3254255337362294,apoptotic peptidase activating factor 1
QKI,ENSG00000112531,0.3254033279799599,0.0,0.0,0.0,0.0,0.0,0.0,0.3254033279799599,"QKI, KH domain containing RNA binding"
ESR1,ENSG00000091831,0.3253897870370371,0.0,0.0,0.2611111111111111,0.0,0.0,0.027359333333333333,0.244955,estrogen receptor 1
SMAD3,ENSG00000166949,0.3250488372171348,0.0,0.0,0.0,0.0,0.0,0.03887377581130221,0.31533039326430923,SMAD family member 3
GNPTAB,ENSG00000111670,0.324976982142805,0.0,0.0,0.0,0.0,0.0,0.0,0.324976982142805,N-acetylglucosamine-1-phosphate transferase subunits alpha and beta
FAS,ENSG00000026103,0.32472863688171766,0.0,0.0,0.0,0.0,0.0,0.0,0.32472863688171766,Fas cell surface death receptor
SCARB2,ENSG00000138760,0.3245799596237373,0.0,0.0,0.0,0.0,0.0,0.0,0.3245799596237373,scavenger receptor class B member 2
CLCN2,ENSG00000114859,0.3245322502304382,0.0,0.0,0.0,0.0,0.0,0.0,0.3245322502304382,chloride voltage-gated channel 2
CCR10,ENSG00000184451,0.32451546342596155,0.0,0.0,0.0,0.0,0.0,0.0,0.32451546342596155,C-C motif chemokine receptor 10
TENM4,ENSG00000149256,0.32449061784348643,0.0,0.0,0.0,0.0,0.0,0.0,0.32449061784348643,teneurin transmembrane protein 4
LAMC1,ENSG00000135862,0.32439953176211095,0.0,0.0,0.0,0.0,0.0,0.0,0.32439953176211095,laminin subunit gamma 1
COQ9,ENSG00000088682,0.32437619212849994,0.0,0.0,0.0,0.0,0.0,0.0,0.32437619212849994,coenzyme Q9
PLEC,ENSG00000178209,0.3243025285496361,0.0,0.0,0.0,0.0,0.0,0.0,0.3243025285496361,plectin
GJC3,ENSG00000176402,0.3242892427524915,0.0,0.0,0.0,0.0,0.0,0.0,0.3242892427524915,gap junction protein gamma 3
HLA-B,ENSG00000234745,0.3241823726851694,0.0,0.0,0.0,0.0,0.0,0.0,0.3241823726851694,"major histocompatibility complex, class I, B"
HLA-A,ENSG00000206503,0.3241823726851694,0.0,0.0,0.0,0.0,0.0,0.0,0.3241823726851694,"major histocompatibility complex, class I, A"
HLA-G,ENSG00000204632,0.3241823726851694,0.0,0.0,0.0,0.0,0.0,0.0,0.3241823726851694,"major histocompatibility complex, class I, G"
HLA-E,ENSG00000204592,0.3241823726851694,0.0,0.0,0.0,0.0,0.0,0.0,0.3241823726851694,"major histocompatibility complex, class I, E"
HLA-C,ENSG00000204525,0.3241823726851694,0.0,0.0,0.0,0.0,0.0,0.0,0.3241823726851694,"major histocompatibility complex, class I, C"
CD300LF,ENSG00000186074,0.3241823726851694,0.0,0.0,0.0,0.0,0.0,0.0,0.3241823726851694,CD300 molecule like family member f
PRF1,ENSG00000180644,0.3241823726851694,0.0,0.0,0.0,0.0,0.0,0.0,0.3241823726851694,perforin 1
C3AR1,ENSG00000171860,0.3241823726851694,0.0,0.0,0.0,0.0,0.0,0.0,0.3241823726851694,complement C3a receptor 1
MGAT5B,ENSG00000167889,0.3241823726851694,0.0,0.0,0.0,0.0,0.0,0.0,0.3241823726851694,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B"
AIRE,ENSG00000160224,0.3241823726851694,0.0,0.0,0.0,0.0,0.0,0.0,0.3241823726851694,autoimmune regulator
EIF2B5,ENSG00000145191,0.3241823726851694,0.0,0.0,0.0,0.0,0.0,0.0,0.3241823726851694,eukaryotic translation initiation factor 2B subunit epsilon
PTPRE,ENSG00000132334,0.3241823726851694,0.0,0.0,0.0,0.0,0.0,0.0,0.3241823726851694,"protein tyrosine phosphatase, receptor type E"
PEX7,ENSG00000112357,0.3241823726851694,0.0,0.0,0.0,0.0,0.0,0.0,0.3241823726851694,peroxisomal biogenesis factor 7
CACNB4,ENSG00000182389,0.3241724544658656,0.0,0.0,0.0,0.0,0.0,0.0,0.3241724544658656,calcium voltage-gated channel auxiliary subunit beta 4
EBF2,ENSG00000221818,0.3240290638580951,0.0,0.0,0.0,0.0,0.0,0.0,0.3240290638580951,EBF transcription factor 2
PARP10,ENSG00000178685,0.3240290638580951,0.0,0.0,0.0,0.0,0.0,0.0,0.3240290638580951,poly(ADP-ribose) polymerase family member 10
SEPT8,ENSG00000164402,0.3240290638580951,0.0,0.0,0.0,0.0,0.0,0.0,0.3240290638580951,septin 8
GNPAT,ENSG00000116906,0.3240290638580951,0.0,0.0,0.0,0.0,0.0,0.0,0.3240290638580951,glyceronephosphate O-acyltransferase
TNR,ENSG00000116147,0.3240290638580951,0.0,0.0,0.0,0.0,0.0,0.0,0.3240290638580951,tenascin R
PHYH,ENSG00000107537,0.3240290638580951,0.0,0.0,0.0,0.0,0.0,0.0,0.3240290638580951,phytanoyl-CoA 2-hydroxylase
NKX6-2,ENSG00000148826,0.32385106086771775,0.0,0.0,0.0,0.0,0.0,0.0,0.32385106086771775,NK6 homeobox 2
ADAM22,ENSG00000008277,0.32380263235126483,0.0,0.0,0.0,0.0,0.0,0.0,0.32380263235126483,ADAM metallopeptidase domain 22
COL1A1,ENSG00000108821,0.32373986830178403,0.0,0.0,0.0,0.0,0.0,0.029464888888888895,0.3163736460795618,collagen type I alpha 1 chain
NMNAT2,ENSG00000157064,0.3233752675558508,0.0,0.0,0.0,0.0,0.0,0.0,0.3233752675558508,nicotinamide nucleotide adenylyltransferase 2
SOD2,ENSG00000285441,0.3232276807432012,0.0,0.0,0.0,0.0,0.0,0.0,0.3232276807432012,superoxide dismutase 2
SYNE1,ENSG00000131018,0.3231567486329832,0.0,0.0,0.0,0.0,0.0,0.03365,0.3147442486329832,spectrin repeat containing nuclear envelope protein 1
ABCD2,ENSG00000173208,0.3230075081463304,0.0,0.0,0.0,0.0,0.0,0.0,0.3230075081463304,ATP binding cassette subfamily D member 2
GABRA1,ENSG00000022355,0.3229313388888889,0.0,0.0,0.1,0.0,0.0,0.0159,0.2961646722222222,gamma-aminobutyric acid type A receptor alpha1 subunit
NOTCH3,ENSG00000074181,0.32289862698119093,0.0,0.0,0.0,0.0,0.0,0.020800000000000003,0.31769862698119095,notch receptor 3
CHP1,ENSG00000187446,0.3228814861871561,0.0,0.0,0.0,0.0,0.0,0.0,0.3228814861871561,calcineurin like EF-hand protein 1
HSD17B4,ENSG00000133835,0.3228814861871561,0.0,0.0,0.0,0.0,0.0,0.0,0.3228814861871561,hydroxysteroid 17-beta dehydrogenase 4
ATCAY,ENSG00000167654,0.3227499595695067,0.0,0.0,0.0,0.0,0.0,0.0,0.3227499595695067,ATCAY kinesin light chain interacting caytaxin
KIF1A,ENSG00000130294,0.3226590997617405,0.0,0.0,0.0,0.0,0.0,0.0,0.3226590997617405,kinesin family member 1A
H6PD,ENSG00000049239,0.32259219702179404,0.0,0.0,0.0,0.0,0.0,0.03314444444444444,0.31430608591068293,hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase
TMEM184B,ENSG00000198792,0.32248355793055417,0.0,0.0,0.0,0.0,0.0,0.0,0.32248355793055417,transmembrane protein 184B
SPTSSB,ENSG00000196542,0.32248355793055417,0.0,0.0,0.0,0.0,0.0,0.0,0.32248355793055417,serine palmitoyltransferase small subunit B
LYNX1,ENSG00000180155,0.32248355793055417,0.0,0.0,0.0,0.0,0.0,0.0,0.32248355793055417,Ly6/neurotoxin 1
MTCL1,ENSG00000168502,0.32248355793055417,0.0,0.0,0.0,0.0,0.0,0.0,0.32248355793055417,microtubule crosslinking factor 1
STXBP1,ENSG00000136854,0.32248355793055417,0.0,0.0,0.0,0.0,0.0,0.0,0.32248355793055417,syntaxin binding protein 1
KLC1,ENSG00000126214,0.32248355793055417,0.0,0.0,0.0,0.0,0.0,0.0,0.32248355793055417,kinesin light chain 1
EPM2A,ENSG00000112425,0.32248355793055417,0.0,0.0,0.0,0.0,0.0,0.0,0.32248355793055417,"EPM2A glucan phosphatase, laforin"
RAB18,ENSG00000099246,0.32248355793055417,0.0,0.0,0.0,0.0,0.0,0.0,0.32248355793055417,"RAB18, member RAS oncogene family"
GPHN,ENSG00000171723,0.32239330751976947,0.0,0.0,0.0,0.0,0.0,0.0,0.32239330751976947,gephyrin
LTN1,ENSG00000198862,0.32238765594226604,0.0,0.0,0.0,0.0,0.0,0.0,0.32238765594226604,listerin E3 ubiquitin protein ligase 1
IFT122,ENSG00000163913,0.3219911068279821,0.0,0.0,0.0,0.0,0.0,0.02458888888888889,0.31584388460575985,intraflagellar transport 122
GIGYF2,ENSG00000204120,0.32192768885207923,0.0,0.0,0.0,0.0,0.0,0.0,0.32192768885207923,GRB10 interacting GYF protein 2
NDUFS4,ENSG00000164258,0.32174196282772766,0.0,0.0,0.0,0.0,0.0,0.0,0.32174196282772766,NADH:ubiquinone oxidoreductase subunit S4
SELENON,ENSG00000162430,0.3217265961794311,0.0,0.0,0.0,0.0,0.0,0.0,0.3217265961794311,selenoprotein N
CHRNE,ENSG00000108556,0.32149988496774,0.0,0.0,0.0,0.0,0.0,0.0,0.32149988496774,cholinergic receptor nicotinic epsilon subunit
LEPR,ENSG00000116678,0.32132619443649296,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.31772619443649297,leptin receptor
RB1,ENSG00000139687,0.32121761314136776,0.0,0.0,0.0,0.0,0.0,0.020600000000000004,0.3160676131413678,RB transcriptional corepressor 1
IDE,ENSG00000119912,0.3208644083,0.3208644083,0.0,0.0,0.0,0.0,0.0,0.0,insulin degrading enzyme
CACNA2D2,ENSG00000007402,0.3205367062154789,0.0,0.0,0.0,0.0,0.0,0.0,0.3205367062154789,calcium voltage-gated channel auxiliary subunit alpha2delta 2
ACP2,ENSG00000134575,0.32048152970124577,0.0,0.0,0.0,0.0,0.0,0.0132,0.31718152970124575,"acid phosphatase 2, lysosomal"
USP14,ENSG00000101557,0.32034412254367745,0.0,0.0,0.0,0.0,0.0,0.0,0.32034412254367745,ubiquitin specific peptidase 14
SHC1,ENSG00000160691,0.3202826596929136,0.0,0.0,0.0,0.0,0.0,0.0,0.3202826596929136,SHC adaptor protein 1
SLC18A3,ENSG00000187714,0.3202025923362255,0.0,0.0,0.0,0.0,0.0,0.0202,0.3151525923362255,solute carrier family 18 member A3
KCNN2,ENSG00000080709,0.3201897201871412,0.0,0.0,0.0,0.0,0.0,0.0,0.3201897201871412,potassium calcium-activated channel subfamily N member 2
EPG5,ENSG00000152223,0.3197588023551619,0.0,0.0,0.0,0.0,0.0,0.0092,0.3174588023551619,ectopic P-granules autophagy protein 5 homolog
TMEM97,ENSG00000109084,0.318573228825,0.318573228825,0.0,0.0,0.0,0.0,0.0,0.0,transmembrane protein 97
IGF1,ENSG00000017427,0.3184898082477497,0.0,0.0,0.0,0.0,0.0,0.11634236632433197,0.2894042166666667,insulin like growth factor 1
FLNB,ENSG00000136068,0.3184628434760963,0.0,0.0,0.0,0.0,0.0,0.0,0.3184628434760963,filamin B
CDH23,ENSG00000107736,0.3184108699823327,0.0,0.0,0.0,0.0,0.0,0.0,0.3184108699823327,cadherin related 23
HEY2,ENSG00000135547,0.31793039412580515,0.0,0.0,0.0,0.0,0.0,0.0,0.31793039412580515,hes related family bHLH transcription factor with YRPW motif 2
TRAF4,ENSG00000076604,0.31780947583878355,0.0,0.0,0.0,0.0,0.0,0.0,0.31780947583878355,TNF receptor associated factor 4
SGCA,ENSG00000108823,0.317769386465221,0.0,0.0,0.0,0.0,0.0,0.0166,0.31361938646522103,sarcoglycan alpha
CSF2,ENSG00000164400,0.3176628675802602,0.0,0.0,0.0,0.0,0.0,0.3176628675802602,0.0,colony stimulating factor 2
B4GAT1,ENSG00000174684,0.3174760336142669,0.0,0.0,0.0,0.0,0.0,0.0,0.3174760336142669,"beta-1,4-glucuronyltransferase 1"
GLRA1,ENSG00000145888,0.31730841719945335,0.0,0.0,0.0,0.0,0.0,0.0,0.31730841719945335,glycine receptor alpha 1
NTF3,ENSG00000185652,0.3171598364780702,0.0,0.0,0.0,0.0,0.0,0.09212263480116975,0.2941291777777778,neurotrophin 3
CACNA1A,ENSG00000141837,0.31703099125724366,0.0,0.0,0.0,0.0,0.0,0.048,0.30503099125724364,calcium voltage-gated channel subunit alpha1 A
RELN,ENSG00000189056,0.3165294647057544,0.0,0.0,0.0,0.0,0.0,0.0,0.3165294647057544,reelin
PITX2,ENSG00000164093,0.3162976331426104,0.0,0.0,0.0,0.0,0.0,0.0,0.3162976331426104,paired like homeodomain 2
CLCN3,ENSG00000109572,0.3162377380374848,0.0,0.0,0.0,0.0,0.0,0.0,0.3162377380374848,chloride voltage-gated channel 3
BMP4,ENSG00000125378,0.3162173074546485,0.0,0.0,0.0,0.0,0.0,0.05178888888888889,0.30327008523242627,bone morphogenetic protein 4
TRPS1,ENSG00000104447,0.316190102195648,0.0,0.0,0.0,0.0,0.0,0.0,0.316190102195648,transcriptional repressor GATA binding 1
DLX5,ENSG00000105880,0.3159325587948297,0.0,0.0,0.0,0.0,0.0,0.0,0.3159325587948297,distal-less homeobox 5
HTT,ENSG00000197386,0.31588503627235276,0.0,0.0,0.0,0.0,0.0,0.029496354751794584,0.3085109475844041,huntingtin
CSF1,ENSG00000184371,0.3158625794217687,0.0,0.0,0.0,0.0,0.0,0.044035,0.3048538294217687,colony stimulating factor 1
MBD4,ENSG00000129071,0.31584388460575985,0.0,0.0,0.0,0.0,0.0,0.0,0.31584388460575985,"methyl-CpG binding domain 4, DNA glycosylase"
GRID2,ENSG00000152208,0.31572750088159907,0.0,0.0,0.0,0.0,0.0,0.0,0.31572750088159907,glutamate ionotropic receptor delta type subunit 2
MGAT2,ENSG00000168282,0.315502318536351,0.0,0.0,0.0,0.0,0.0,0.0,0.315502318536351,"mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"
GRIA2,ENSG00000120251,0.31532661518460636,0.0,0.0,0.25,0.0,0.0,0.1379395366614575,0.2,glutamate ionotropic receptor AMPA type subunit 2
NOS3,ENSG00000164867,0.31521855588309394,0.0,0.0,0.0,0.0,0.0,0.031367537414965986,0.30737667152935244,nitric oxide synthase 3
MOB3B,ENSG00000120162,0.31521541497500005,0.30971541497500005,0.0,0.0,0.0,0.0,0.022,0.0,MOB kinase activator 3B
MAGEL2,ENSG00000254585,0.31511599157961717,0.0,0.0,0.0,0.0,0.0,0.0,0.31511599157961717,MAGE family member L2
SLC5A3,ENSG00000198743,0.31505963618819366,0.0,0.0,0.0,0.0,0.0,0.0,0.31505963618819366,solute carrier family 5 member 3
CDKN1C,ENSG00000129757,0.3150475453483245,0.0,0.0,0.0,0.0,0.0,0.04089444444444444,0.30482393423721343,cyclin dependent kinase inhibitor 1C
HOXA13,ENSG00000106031,0.3150339290502043,0.0,0.0,0.0,0.0,0.0,0.0,0.3150339290502043,homeobox A13
DLX6,ENSG00000006377,0.3150339290502043,0.0,0.0,0.0,0.0,0.0,0.0,0.3150339290502043,distal-less homeobox 6
AGL,ENSG00000162688,0.3147328601408331,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.31113286014083313,"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase"
HOXC10,ENSG00000180818,0.31430608591068293,0.0,0.0,0.0,0.0,0.0,0.0,0.31430608591068293,homeobox C10
CLCC1,ENSG00000121940,0.31430608591068293,0.0,0.0,0.0,0.0,0.0,0.0,0.31430608591068293,chloride channel CLIC like 1
MYH9,ENSG00000100345,0.3140938874716553,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.3050938874716553,myosin heavy chain 9
PARL,ENSG00000175193,0.31408355532640925,0.0,0.0,0.0,0.0,0.0,0.0,0.31408355532640925,presenilin associated rhomboid like
SLC1A6,ENSG00000105143,0.31382220551514245,0.0,0.0,0.0,0.0,0.0,0.015600000000000001,0.30992220551514243,solute carrier family 1 member 6
SQSTM1,ENSG00000161011,0.31367635716970454,0.0,0.0,0.0,0.0,0.0,0.17158542867881818,0.27078,sequestosome 1
SGCG,ENSG00000102683,0.31360104326995475,0.0,0.0,0.0,0.0,0.0,0.0,0.31360104326995475,sarcoglycan gamma
KY,ENSG00000174611,0.31354500959083986,0.0,0.0,0.0,0.0,0.0,0.0,0.31354500959083986,kyphoscoliosis peptidase
COL12A1,ENSG00000111799,0.31354500959083986,0.0,0.0,0.0,0.0,0.0,0.0,0.31354500959083986,collagen type XII alpha 1 chain
DYSF,ENSG00000135636,0.3135064145376669,0.0,0.0,0.0,0.0,0.0,0.02,0.3085064145376669,dysferlin
FKRP,ENSG00000181027,0.3134179176713278,0.0,0.0,0.0,0.0,0.0,0.02,0.3084179176713278,fukutin related protein
HEXB,ENSG00000049860,0.313328374744898,0.0,0.0,0.0,0.0,0.0,0.038111111111111116,0.3038005969671202,hexosaminidase subunit beta
AGTPBP1,ENSG00000135049,0.3132998111111111,0.0,0.0,0.0,0.0,0.0,0.0663,0.2967248111111111,ATP/GTP binding protein 1
GLRB,ENSG00000109738,0.31326210319594844,0.0,0.0,0.0,0.0,0.0,0.0,0.31326210319594844,glycine receptor beta
HGS,ENSG00000185359,0.31269137171305167,0.0,0.0,0.0,0.0,0.0,0.004,0.31169137171305167,hepatocyte growth factor-regulated tyrosine kinase substrate
PRNP,ENSG00000171867,0.3125542972222222,0.0,0.0,0.0,0.0,0.0,0.03936094897959184,0.30271405997732426,prion protein
ZIC3,ENSG00000156925,0.31254272841369785,0.0,0.0,0.0,0.0,0.0,0.0,0.31254272841369785,Zic family member 3
LARGE1,ENSG00000133424,0.312493960497112,0.0,0.0,0.0,0.0,0.0,0.0,0.312493960497112,LARGE xylosyl- and glucuronyltransferase 1
CRTAP,ENSG00000170275,0.31243838237190497,0.0,0.0,0.0,0.0,0.0,0.0,0.31243838237190497,cartilage associated protein
INHA,ENSG00000123999,0.31243838237190497,0.0,0.0,0.0,0.0,0.0,0.0,0.31243838237190497,inhibin subunit alpha
P3H1,ENSG00000117385,0.31243838237190497,0.0,0.0,0.0,0.0,0.0,0.0,0.31243838237190497,prolyl 3-hydroxylase 1
ITPK1,ENSG00000100605,0.31243838237190497,0.0,0.0,0.0,0.0,0.0,0.0,0.31243838237190497,inositol-tetrakisphosphate 1-kinase
CASR,ENSG00000036828,0.31243838237190497,0.0,0.0,0.0,0.0,0.0,0.0,0.31243838237190497,calcium sensing receptor
UBE4B,ENSG00000130939,0.3116383763692904,0.0,0.0,0.0,0.0,0.0,0.0,0.3116383763692904,ubiquitination factor E4B
UCHL3,ENSG00000118939,0.3116383763692904,0.0,0.0,0.0,0.0,0.0,0.0,0.3116383763692904,ubiquitin C-terminal hydrolase L3
DOCK3,ENSG00000088538,0.3116383763692904,0.0,0.0,0.0,0.0,0.0,0.0,0.3116383763692904,dedicator of cytokinesis 3
THRB,ENSG00000151090,0.3109973928792668,0.0,0.0,0.0,0.0,0.0,0.0,0.3109973928792668,thyroid hormone receptor beta
WT1,ENSG00000184937,0.31077777777777776,0.0,0.0,0.0,0.0,0.0,0.05,0.29827777777777775,Wilms tumor 1
MUSK,ENSG00000030304,0.31066306334113625,0.0,0.0,0.0,0.0,0.0,0.07230650468729595,0.29258643716931226,muscle associated receptor tyrosine kinase
